date,cases,death,country,population
2020-09-04T15:00:00Z,1378,2,Germany,83019213
2020-09-03T15:00:00Z,1453,1,Germany,83019213
2020-09-02T15:00:00Z,1311,8,Germany,83019213
2020-09-01T15:00:00Z,1256,11,Germany,83019213
2020-08-31T15:00:00Z,1218,4,Germany,83019213
2020-08-30T15:00:00Z,610,3,Germany,83019213
2020-08-29T15:00:00Z,785,6,Germany,83019213
2020-08-28T15:00:00Z,1479,1,Germany,83019213
2020-08-27T15:00:00Z,1571,3,Germany,83019213
2020-08-26T15:00:00Z,1507,5,Germany,83019213
2020-08-25T15:00:00Z,1576,3,Germany,83019213
2020-08-24T15:00:00Z,1278,5,Germany,83019213
2020-08-23T15:00:00Z,711,3,Germany,83019213
2020-08-22T15:00:00Z,782,2,Germany,83019213
2020-08-21T15:00:00Z,2034,7,Germany,83019213
2020-08-20T15:00:00Z,1427,7,Germany,83019213
2020-08-19T15:00:00Z,1707,10,Germany,83019213
2020-08-18T15:00:00Z,1510,7,Germany,83019213
2020-08-17T15:00:00Z,1390,4,Germany,83019213
2020-08-16T15:00:00Z,561,1,Germany,83019213
2020-08-15T15:00:00Z,625,0,Germany,83019213
2020-08-14T15:00:00Z,1415,6,Germany,83019213
2020-08-13T15:00:00Z,1449,14,Germany,83019213
2020-08-12T15:00:00Z,1445,4,Germany,83019213
2020-08-11T15:00:00Z,1226,6,Germany,83019213
2020-08-10T15:00:00Z,966,4,Germany,83019213
2020-08-09T15:00:00Z,436,1,Germany,83019213
2020-08-08T15:00:00Z,555,1,Germany,83019213
2020-08-07T15:00:00Z,1122,12,Germany,83019213
2020-08-06T15:00:00Z,1147,8,Germany,83019213
2020-08-05T15:00:00Z,1045,7,Germany,83019213
2020-08-04T15:00:00Z,741,12,Germany,83019213
2020-08-03T15:00:00Z,879,8,Germany,83019213
2020-08-02T15:00:00Z,509,7,Germany,83019213
2020-08-01T15:00:00Z,240,0,Germany,83019213
2020-07-31T15:00:00Z,955,0,Germany,83019213
2020-07-30T15:00:00Z,870,7,Germany,83019213
2020-07-29T15:00:00Z,902,6,Germany,83019213
2020-07-28T15:00:00Z,684,6,Germany,83019213
2020-07-27T15:00:00Z,633,4,Germany,83019213
2020-07-26T15:00:00Z,340,0,Germany,83019213
2020-07-25T15:00:00Z,305,0,Germany,83019213
2020-07-24T15:00:00Z,781,7,Germany,83019213
2020-07-23T15:00:00Z,815,10,Germany,83019213
2020-07-22T15:00:00Z,569,6,Germany,83019213
2020-07-21T15:00:00Z,454,5,Germany,83019213
2020-07-20T15:00:00Z,522,4,Germany,83019213
2020-07-19T15:00:00Z,249,2,Germany,83019213
2020-07-18T15:00:00Z,202,1,Germany,83019213
2020-07-17T15:00:00Z,529,1,Germany,83019213
2020-07-16T15:00:00Z,583,4,Germany,83019213
2020-07-15T15:00:00Z,534,7,Germany,83019213
2020-07-14T15:00:00Z,351,3,Germany,83019213
2020-07-13T15:00:00Z,412,4,Germany,83019213
2020-07-12T15:00:00Z,159,1,Germany,83019213
2020-07-11T15:00:00Z,248,3,Germany,83019213
2020-07-10T15:00:00Z,378,6,Germany,83019213
2020-07-09T15:00:00Z,395,6,Germany,83019213
2020-07-08T15:00:00Z,442,12,Germany,83019213
2020-07-07T15:00:00Z,397,12,Germany,83019213
2020-07-06T15:00:00Z,390,8,Germany,83019213
2020-07-05T15:00:00Z,219,4,Germany,83019213
2020-07-04T15:00:00Z,239,2,Germany,83019213
2020-07-03T15:00:00Z,422,7,Germany,83019213
2020-07-02T15:00:00Z,446,9,Germany,83019213
2020-07-01T15:00:00Z,503,9,Germany,83019213
2020-06-30T15:00:00Z,466,12,Germany,83019213
2020-06-29T15:00:00Z,498,12,Germany,83019213
2020-06-28T15:00:00Z,262,4,Germany,83019213
2020-06-27T15:00:00Z,256,3,Germany,83019213
2020-06-26T15:00:00Z,687,6,Germany,83019213
2020-06-25T15:00:00Z,477,21,Germany,83019213
2020-06-24T15:00:00Z,630,13,Germany,83019213
2020-06-23T15:00:00Z,587,19,Germany,83019213
2020-06-22T15:00:00Z,503,10,Germany,83019213
2020-06-21T15:00:00Z,537,3,Germany,83019213
2020-06-20T15:00:00Z,687,0,Germany,83019213
2020-06-19T15:00:00Z,601,10,Germany,83019213
2020-06-18T15:00:00Z,770,16,Germany,83019213
2020-06-17T15:00:00Z,580,26,Germany,83019213
2020-06-16T15:00:00Z,345,30,Germany,83019213
2020-06-15T15:00:00Z,378,9,Germany,83019213
2020-06-14T15:00:00Z,192,4,Germany,83019213
2020-06-13T15:00:00Z,247,6,Germany,83019213
2020-06-12T15:00:00Z,348,18,Germany,83019213
2020-06-11T15:00:00Z,258,8,Germany,83019213
2020-06-10T15:00:00Z,555,26,Germany,83019213
2020-06-09T15:00:00Z,318,18,Germany,83019213
2020-06-08T15:00:00Z,350,37,Germany,83019213
2020-06-07T15:00:00Z,214,6,Germany,83019213
2020-06-06T15:00:00Z,301,22,Germany,83019213
2020-06-05T15:00:00Z,407,33,Germany,83019213
2020-06-04T15:00:00Z,507,32,Germany,83019213
2020-06-03T15:00:00Z,394,30,Germany,83019213
2020-06-02T15:00:00Z,342,29,Germany,83019213
2020-06-01T15:00:00Z,213,11,Germany,83019213
2020-05-31T15:00:00Z,333,11,Germany,83019213
2020-05-30T15:00:00Z,286,11,Germany,83019213
2020-05-29T15:00:00Z,738,39,Germany,83019213
2020-05-28T15:00:00Z,741,39,Germany,83019213
2020-05-27T15:00:00Z,353,62,Germany,83019213
2020-05-26T15:00:00Z,362,47,Germany,83019213
2020-05-25T15:00:00Z,432,45,Germany,83019213
2020-05-24T15:00:00Z,289,10,Germany,83019213
2020-05-23T15:00:00Z,431,31,Germany,83019213
2020-05-22T15:00:00Z,638,42,Germany,83019213
2020-05-21T15:00:00Z,460,27,Germany,83019213
2020-05-20T15:00:00Z,745,57,Germany,83019213
2020-05-19T15:00:00Z,797,83,Germany,83019213
2020-05-18T15:00:00Z,513,72,Germany,83019213
2020-05-17T15:00:00Z,342,21,Germany,83019213
2020-05-16T15:00:00Z,583,33,Germany,83019213
2020-05-15T15:00:00Z,620,57,Germany,83019213
2020-05-14T15:00:00Z,913,101,Germany,83019213
2020-05-13T15:00:00Z,933,89,Germany,83019213
2020-05-12T15:00:00Z,798,101,Germany,83019213
2020-05-11T15:00:00Z,933,116,Germany,83019213
2020-05-10T15:00:00Z,357,22,Germany,83019213
2020-05-09T15:00:00Z,667,26,Germany,83019213
2020-05-08T15:00:00Z,1251,103,Germany,83019213
2020-05-07T15:00:00Z,1209,147,Germany,83019213
2020-05-06T15:00:00Z,1284,123,Germany,83019213
2020-05-05T15:00:00Z,947,165,Germany,83019213
2020-05-04T15:00:00Z,685,139,Germany,83019213
2020-05-03T15:00:00Z,679,43,Germany,83019213
2020-05-02T15:00:00Z,793,74,Germany,83019213
2020-05-01T15:00:00Z,945,94,Germany,83019213
2020-04-30T15:00:00Z,1639,193,Germany,83019213
2020-04-29T15:00:00Z,1478,173,Germany,83019213
2020-04-28T15:00:00Z,1304,202,Germany,83019213
2020-04-27T15:00:00Z,1144,163,Germany,83019213
2020-04-26T15:00:00Z,1018,110,Germany,83019213
2020-04-25T15:00:00Z,1737,140,Germany,83019213
2020-04-24T15:00:00Z,2055,179,Germany,83019213
2020-04-23T15:00:00Z,2337,227,Germany,83019213
2020-04-22T15:00:00Z,2352,215,Germany,83019213
2020-04-21T15:00:00Z,2237,281,Germany,83019213
2020-04-20T15:00:00Z,1785,194,Germany,83019213
2020-04-19T15:00:00Z,1775,110,Germany,83019213
2020-04-18T15:00:00Z,2458,184,Germany,83019213
2020-04-17T15:00:00Z,3609,242,Germany,83019213
2020-04-16T15:00:00Z,3380,299,Germany,83019213
2020-04-15T15:00:00Z,2866,315,Germany,83019213
2020-04-14T15:00:00Z,2486,285,Germany,83019213
2020-04-13T15:00:00Z,2082,170,Germany,83019213
2020-04-12T15:00:00Z,2537,126,Germany,83019213
2020-04-11T15:00:00Z,2821,129,Germany,83019213
2020-04-10T15:00:00Z,4133,171,Germany,83019213
2020-04-09T15:00:00Z,5323,266,Germany,83019213
2020-04-08T15:00:00Z,4974,246,Germany,83019213
2020-04-07T15:00:00Z,4003,254,Germany,83019213
2020-04-06T15:00:00Z,3834,173,Germany,83019213
2020-04-05T15:00:00Z,3677,92,Germany,83019213
2020-04-04T15:00:00Z,5936,184,Germany,83019213
2020-04-03T15:00:00Z,6082,141,Germany,83019213
2020-04-02T15:00:00Z,6174,145,Germany,83019213
2020-04-01T15:00:00Z,6156,140,Germany,83019213
2020-03-31T15:00:00Z,5453,149,Germany,83019213
2020-03-30T15:00:00Z,4615,128,Germany,83019213
2020-03-29T15:00:00Z,4751,66,Germany,83019213
2020-03-28T15:00:00Z,3965,64,Germany,83019213
2020-03-27T15:00:00Z,6294,72,Germany,83019213
2020-03-26T15:00:00Z,5780,55,Germany,83019213
2020-03-25T15:00:00Z,4954,49,Germany,83019213
2020-03-24T15:00:00Z,2342,23,Germany,83019213
2020-03-23T15:00:00Z,4438,32,Germany,83019213
2020-03-22T15:00:00Z,3311,27,Germany,83019213
2020-03-21T15:00:00Z,3276,22,Germany,83019213
2020-03-20T15:00:00Z,4049,2,Germany,83019213
2020-03-19T15:00:00Z,5940,30,Germany,83019213
2020-03-18T15:00:00Z,1042,0,Germany,83019213
2020-03-17T15:00:00Z,1144,0,Germany,83019213
2020-03-16T15:00:00Z,1174,1,Germany,83019213
2020-03-15T15:00:00Z,1043,4,Germany,83019213
2020-03-14T15:00:00Z,733,3,Germany,83019213
2020-03-13T15:00:00Z,693,0,Germany,83019213
2020-03-12T15:00:00Z,802,2,Germany,83019213
2020-03-11T15:00:00Z,271,1,Germany,83019213
2020-03-10T15:00:00Z,157,0,Germany,83019213
2020-03-09T15:00:00Z,237,2,Germany,83019213
2020-03-08T15:00:00Z,55,0,Germany,83019213
2020-03-07T15:00:00Z,163,0,Germany,83019213
2020-03-06T15:00:00Z,284,0,Germany,83019213
2020-03-05T15:00:00Z,138,0,Germany,83019213
2020-03-04T15:00:00Z,66,0,Germany,83019213
2020-03-03T15:00:00Z,39,0,Germany,83019213
2020-03-02T15:00:00Z,28,0,Germany,83019213
2020-03-01T15:00:00Z,18,0,Germany,83019213
2020-02-29T15:00:00Z,54,0,Germany,83019213
2020-02-28T15:00:00Z,10,0,Germany,83019213
2020-02-27T15:00:00Z,26,0,Germany,83019213
2020-02-26T15:00:00Z,4,0,Germany,83019213
2020-02-25T15:00:00Z,2,0,Germany,83019213
2020-02-24T15:00:00Z,0,0,Germany,83019213
2020-02-23T15:00:00Z,0,0,Germany,83019213
2020-02-22T15:00:00Z,0,0,Germany,83019213
2020-02-21T15:00:00Z,0,0,Germany,83019213
2020-02-20T15:00:00Z,0,0,Germany,83019213
2020-02-19T15:00:00Z,0,0,Germany,83019213
2020-02-18T15:00:00Z,0,0,Germany,83019213
2020-02-17T15:00:00Z,0,0,Germany,83019213
2020-02-16T15:00:00Z,0,0,Germany,83019213
2020-02-15T15:00:00Z,0,0,Germany,83019213
2020-02-14T15:00:00Z,0,0,Germany,83019213
2020-02-13T15:00:00Z,0,0,Germany,83019213
2020-02-12T15:00:00Z,0,0,Germany,83019213
2020-02-11T15:00:00Z,2,0,Germany,83019213
2020-02-10T15:00:00Z,0,0,Germany,83019213
2020-02-09T15:00:00Z,0,0,Germany,83019213
2020-02-08T15:00:00Z,0,0,Germany,83019213
2020-02-07T15:00:00Z,1,0,Germany,83019213
2020-02-06T15:00:00Z,1,0,Germany,83019213
2020-02-05T15:00:00Z,0,0,Germany,83019213
2020-02-04T15:00:00Z,0,0,Germany,83019213
2020-02-03T15:00:00Z,2,0,Germany,83019213
2020-02-02T15:00:00Z,1,0,Germany,83019213
2020-02-01T15:00:00Z,1,0,Germany,83019213
2020-01-31T15:00:00Z,2,0,Germany,83019213
2020-01-30T15:00:00Z,1,0,Germany,83019213
2020-01-29T15:00:00Z,0,0,Germany,83019213
2020-01-28T15:00:00Z,3,0,Germany,83019213
2020-01-27T15:00:00Z,1,0,Germany,83019213
2020-01-26T15:00:00Z,0,0,Germany,83019213
2020-01-25T15:00:00Z,0,0,Germany,83019213
2020-01-24T15:00:00Z,0,0,Germany,83019213
2020-01-23T15:00:00Z,0,0,Germany,83019213
2020-01-22T15:00:00Z,0,0,Germany,83019213
2020-01-21T15:00:00Z,0,0,Germany,83019213
2020-01-20T15:00:00Z,0,0,Germany,83019213
2020-01-19T15:00:00Z,0,0,Germany,83019213
2020-01-18T15:00:00Z,0,0,Germany,83019213
2020-01-17T15:00:00Z,0,0,Germany,83019213
2020-01-16T15:00:00Z,0,0,Germany,83019213
2020-01-15T15:00:00Z,0,0,Germany,83019213
2020-01-14T15:00:00Z,0,0,Germany,83019213
2020-01-13T15:00:00Z,0,0,Germany,83019213
2020-01-12T15:00:00Z,0,0,Germany,83019213
2020-01-11T15:00:00Z,0,0,Germany,83019213
2020-01-10T15:00:00Z,0,0,Germany,83019213
2020-01-09T15:00:00Z,0,0,Germany,83019213
2020-01-08T15:00:00Z,0,0,Germany,83019213
2020-01-07T15:00:00Z,0,0,Germany,83019213
2020-01-06T15:00:00Z,0,0,Germany,83019213
2020-01-05T15:00:00Z,0,0,Germany,83019213
2020-01-04T15:00:00Z,0,0,Germany,83019213
2020-01-03T15:00:00Z,0,0,Germany,83019213
2020-01-02T15:00:00Z,0,0,Germany,83019213
2020-01-01T15:00:00Z,0,0,Germany,83019213
2020-11-01T15:00:00Z,2330,43,Canada,37411038
2020-10-31T15:00:00Z,2512,26,Canada,37411038
2020-10-30T15:00:00Z,3457,36,Canada,37411038
2020-10-29T15:00:00Z,2956,42,Canada,37411038
2020-10-28T15:00:00Z,2699,31,Canada,37411038
2020-10-27T15:00:00Z,2674,28,Canada,37411038
2020-10-26T15:00:00Z,4109,27,Canada,37411038
2020-10-25T15:00:00Z,2145,24,Canada,37411038
2020-10-24T15:00:00Z,2227,34,Canada,37411038
2020-10-23T15:00:00Z,2584,26,Canada,37411038
2020-10-22T15:00:00Z,2788,33,Canada,37411038
2020-10-21T15:00:00Z,2672,35,Canada,37411038
2020-10-20T15:00:00Z,2251,16,Canada,37411038
2020-10-19T15:00:00Z,3289,18,Canada,37411038
2020-10-18T15:00:00Z,1827,14,Canada,37411038
2020-10-17T15:00:00Z,2215,24,Canada,37411038
2020-10-16T15:00:00Z,2374,23,Canada,37411038
2020-10-15T15:00:00Z,2345,35,Canada,37411038
2020-10-14T15:00:00Z,2506,10,Canada,37411038
2020-10-13T15:00:00Z,4042,27,Canada,37411038
2020-10-12T15:00:00Z,4722,42,Canada,37411038
2020-10-11T15:00:00Z,0,0,Canada,37411038
2020-10-10T15:00:00Z,0,0,Canada,37411038
2020-10-09T15:00:00Z,2558,28,Canada,37411038
2020-10-08T15:00:00Z,2436,16,Canada,37411038
2020-10-07T15:00:00Z,1800,11,Canada,37411038
2020-10-06T15:00:00Z,2363,26,Canada,37411038
2020-10-05T15:00:00Z,2804,23,Canada,37411038
2020-10-04T15:00:00Z,1685,19,Canada,37411038
2020-10-03T15:00:00Z,1812,53,Canada,37411038
2020-10-02T15:00:00Z,2124,90,Canada,37411038
2020-10-01T15:00:00Z,1777,22,Canada,37411038
2020-09-30T15:00:00Z,1797,6,Canada,37411038
2020-09-29T15:00:00Z,1660,13,Canada,37411038
2020-09-28T15:00:00Z,2176,10,Canada,37411038
2020-09-27T15:00:00Z,1454,6,Canada,37411038
2020-09-26T15:00:00Z,1215,7,Canada,37411038
2020-09-25T15:00:00Z,1362,6,Canada,37411038
2020-09-24T15:00:00Z,1341,6,Canada,37411038
2020-09-23T15:00:00Z,1090,9,Canada,37411038
2020-09-22T15:00:00Z,1248,6,Canada,37411038
2020-09-21T15:00:00Z,1766,11,Canada,37411038
2020-09-20T15:00:00Z,875,6,Canada,37411038
2020-09-19T15:00:00Z,863,6,Canada,37411038
2020-09-18T15:00:00Z,1044,5,Canada,37411038
2020-09-17T15:00:00Z,1120,7,Canada,37411038
2020-09-16T15:00:00Z,944,5,Canada,37411038
2020-09-15T15:00:00Z,793,9,Canada,37411038
2020-09-14T15:00:00Z,1351,8,Canada,37411038
2020-09-13T15:00:00Z,518,1,Canada,37411038
2020-09-12T15:00:00Z,515,7,Canada,37411038
2020-09-11T15:00:00Z,702,0,Canada,37411038
2020-09-10T15:00:00Z,630,8,Canada,37411038
2020-09-09T15:00:00Z,546,2,Canada,37411038
2020-09-08T15:00:00Z,1606,7,Canada,37411038
2020-09-07T15:00:00Z,247,1,Canada,37411038
2020-09-06T15:00:00Z,400,2,Canada,37411038
2020-09-05T15:00:00Z,371,2,Canada,37411038
2020-09-04T15:00:00Z,631,0,Canada,37411038
2020-09-03T15:00:00Z,570,6,Canada,37411038
2020-09-02T15:00:00Z,498,3,Canada,37411038
2020-09-01T15:00:00Z,477,6,Canada,37411038
2020-08-31T15:00:00Z,1008,9,Canada,37411038
2020-08-30T15:00:00Z,267,4,Canada,37411038
2020-08-29T15:00:00Z,315,5,Canada,37411038
2020-08-28T15:00:00Z,510,6,Canada,37411038
2020-08-27T15:00:00Z,431,8,Canada,37411038
2020-08-26T15:00:00Z,448,4,Canada,37411038
2020-08-25T15:00:00Z,322,7,Canada,37411038
2020-08-24T15:00:00Z,751,10,Canada,37411038
2020-08-23T15:00:00Z,267,2,Canada,37411038
2020-08-22T15:00:00Z,257,7,Canada,37411038
2020-08-21T15:00:00Z,499,10,Canada,37411038
2020-08-20T15:00:00Z,383,5,Canada,37411038
2020-08-19T15:00:00Z,336,4,Canada,37411038
2020-08-18T15:00:00Z,282,13,Canada,37411038
2020-08-17T15:00:00Z,785,6,Canada,37411038
2020-08-16T15:00:00Z,198,2,Canada,37411038
2020-08-15T15:00:00Z,237,4,Canada,37411038
2020-08-14T15:00:00Z,418,5,Canada,37411038
2020-08-13T15:00:00Z,405,9,Canada,37411038
2020-08-12T15:00:00Z,423,15,Canada,37411038
2020-08-11T15:00:00Z,289,4,Canada,37411038
2020-08-10T15:00:00Z,666,6,Canada,37411038
2020-08-09T15:00:00Z,245,5,Canada,37411038
2020-08-08T15:00:00Z,236,6,Canada,37411038
2020-08-07T15:00:00Z,424,4,Canada,37411038
2020-08-06T15:00:00Z,374,4,Canada,37411038
2020-08-05T15:00:00Z,395,4,Canada,37411038
2020-08-04T15:00:00Z,760,11,Canada,37411038
2020-08-03T15:00:00Z,147,2,Canada,37411038
2020-08-02T15:00:00Z,285,4,Canada,37411038
2020-08-01T15:00:00Z,287,6,Canada,37411038
2020-07-31T15:00:00Z,513,6,Canada,37411038
2020-07-30T15:00:00Z,329,12,Canada,37411038
2020-07-29T15:00:00Z,476,5,Canada,37411038
2020-07-28T15:00:00Z,383,11,Canada,37411038
2020-07-27T15:00:00Z,699,11,Canada,37411038
2020-07-26T15:00:00Z,355,5,Canada,37411038
2020-07-25T15:00:00Z,350,4,Canada,37411038
2020-07-24T15:00:00Z,534,7,Canada,37411038
2020-07-23T15:00:00Z,432,4,Canada,37411038
2020-07-22T15:00:00Z,543,8,Canada,37411038
2020-07-21T15:00:00Z,571,4,Canada,37411038
2020-07-20T15:00:00Z,775,6,Canada,37411038
2020-07-19T15:00:00Z,680,13,Canada,37411038
2020-07-18T15:00:00Z,0,0,Canada,37411038
2020-07-17T15:00:00Z,405,12,Canada,37411038
2020-07-16T15:00:00Z,437,17,Canada,37411038
2020-07-15T15:00:00Z,341,12,Canada,37411038
2020-07-14T15:00:00Z,331,8,Canada,37411038
2020-07-13T15:00:00Z,565,7,Canada,37411038
2020-07-12T15:00:00Z,244,10,Canada,37411038
2020-07-11T15:00:00Z,221,14,Canada,37411038
2020-07-10T15:00:00Z,321,10,Canada,37411038
2020-07-09T15:00:00Z,371,12,Canada,37411038
2020-07-08T15:00:00Z,267,26,Canada,37411038
2020-07-07T15:00:00Z,232,18,Canada,37411038
2020-07-06T15:00:00Z,399,9,Canada,37411038
2020-07-05T15:00:00Z,219,10,Canada,37411038
2020-07-04T15:00:00Z,226,11,Canada,37411038
2020-07-03T15:00:00Z,319,21,Canada,37411038
2020-07-02T15:00:00Z,567,51,Canada,37411038
2020-07-01T15:00:00Z,0,0,Canada,37411038
2020-06-30T15:00:00Z,286,25,Canada,37411038
2020-06-29T15:00:00Z,668,44,Canada,37411038
2020-06-28T15:00:00Z,218,6,Canada,37411038
2020-06-27T15:00:00Z,238,8,Canada,37411038
2020-06-26T15:00:00Z,172,4,Canada,37411038
2020-06-25T15:00:00Z,369,20,Canada,37411038
2020-06-24T15:00:00Z,279,30,Canada,37411038
2020-06-23T15:00:00Z,326,18,Canada,37411038
2020-06-22T15:00:00Z,311,6,Canada,37411038
2020-06-21T15:00:00Z,318,20,Canada,37411038
2020-06-20T15:00:00Z,390,64,Canada,37411038
2020-06-19T15:00:00Z,409,46,Canada,37411038
2020-06-18T15:00:00Z,367,46,Canada,37411038
2020-06-17T15:00:00Z,386,41,Canada,37411038
2020-06-16T15:00:00Z,320,38,Canada,37411038
2020-06-15T15:00:00Z,360,29,Canada,37411038
2020-06-14T15:00:00Z,377,39,Canada,37411038
2020-06-13T15:00:00Z,467,58,Canada,37411038
2020-06-12T15:00:00Z,413,55,Canada,37411038
2020-06-11T15:00:00Z,405,34,Canada,37411038
2020-06-10T15:00:00Z,472,63,Canada,37411038
2020-06-09T15:00:00Z,409,62,Canada,37411038
2020-06-08T15:00:00Z,545,35,Canada,37411038
2020-06-07T15:00:00Z,642,27,Canada,37411038
2020-06-06T15:00:00Z,722,70,Canada,37411038
2020-06-05T15:00:00Z,609,66,Canada,37411038
2020-06-04T15:00:00Z,641,139,Canada,37411038
2020-06-03T15:00:00Z,675,103,Canada,37411038
2020-06-02T15:00:00Z,705,69,Canada,37411038
2020-06-01T15:00:00Z,758,31,Canada,37411038
2020-05-31T15:00:00Z,757,222,Canada,37411038
2020-05-30T15:00:00Z,772,94,Canada,37411038
2020-05-29T15:00:00Z,906,102,Canada,37411038
2020-05-28T15:00:00Z,993,112,Canada,37411038
2020-05-27T15:00:00Z,872,126,Canada,37411038
2020-05-26T15:00:00Z,936,94,Canada,37411038
2020-05-25T15:00:00Z,1012,121,Canada,37411038
2020-05-24T15:00:00Z,1078,69,Canada,37411038
2020-05-23T15:00:00Z,1141,105,Canada,37411038
2020-05-22T15:00:00Z,1156,98,Canada,37411038
2020-05-21T15:00:00Z,1222,122,Canada,37411038
2020-05-20T15:00:00Z,990,118,Canada,37411038
2020-05-19T15:00:00Z,1040,70,Canada,37411038
2020-05-18T15:00:00Z,1070,60,Canada,37411038
2020-05-17T15:00:00Z,1138,103,Canada,37411038
2020-05-16T15:00:00Z,1251,117,Canada,37411038
2020-05-15T15:00:00Z,1201,90,Canada,37411038
2020-05-14T15:00:00Z,1123,168,Canada,37411038
2020-05-13T15:00:00Z,1121,135,Canada,37411038
2020-05-12T15:00:00Z,1176,176,Canada,37411038
2020-05-11T15:00:00Z,1133,122,Canada,37411038
2020-05-10T15:00:00Z,1146,178,Canada,37411038
2020-05-09T15:00:00Z,1268,124,Canada,37411038
2020-05-08T15:00:00Z,1512,161,Canada,37411038
2020-05-07T15:00:00Z,1426,176,Canada,37411038
2020-05-06T15:00:00Z,1450,189,Canada,37411038
2020-05-05T15:00:00Z,1274,189,Canada,37411038
2020-05-04T15:00:00Z,1298,172,Canada,37411038
2020-05-03T15:00:00Z,2760,116,Canada,37411038
2020-05-02T15:00:00Z,1653,175,Canada,37411038
2020-05-01T15:00:00Z,1825,207,Canada,37411038
2020-04-30T15:00:00Z,1649,188,Canada,37411038
2020-04-29T15:00:00Z,1572,137,Canada,37411038
2020-04-28T15:00:00Z,1526,152,Canada,37411038
2020-04-27T15:00:00Z,1605,147,Canada,37411038
2020-04-26T15:00:00Z,1543,95,Canada,37411038
2020-04-25T15:00:00Z,1464,163,Canada,37411038
2020-04-24T15:00:00Z,1778,156,Canada,37411038
2020-04-23T15:00:00Z,1920,172,Canada,37411038
2020-04-22T15:00:00Z,1766,140,Canada,37411038
2020-04-21T15:00:00Z,1590,144,Canada,37411038
2020-04-20T15:00:00Z,2046,110,Canada,37411038
2020-04-19T15:00:00Z,1436,113,Canada,37411038
2020-04-18T15:00:00Z,1469,158,Canada,37411038
2020-04-17T15:00:00Z,1791,116,Canada,37411038
2020-04-16T15:00:00Z,1717,183,Canada,37411038
2020-04-15T15:00:00Z,1318,107,Canada,37411038
2020-04-14T15:00:00Z,1383,123,Canada,37411038
2020-04-13T15:00:00Z,1298,63,Canada,37411038
2020-04-12T15:00:00Z,1064,64,Canada,37411038
2020-04-11T15:00:00Z,1168,84,Canada,37411038
2020-04-10T15:00:00Z,1385,60,Canada,37411038
2020-04-09T15:00:00Z,1474,74,Canada,37411038
2020-04-08T15:00:00Z,1391,55,Canada,37411038
2020-04-07T15:00:00Z,1230,57,Canada,37411038
2020-04-06T15:00:00Z,1157,43,Canada,37411038
2020-04-05T15:00:00Z,1614,49,Canada,37411038
2020-04-04T15:00:00Z,1363,44,Canada,37411038
2020-04-03T15:00:00Z,1251,49,Canada,37411038
2020-04-02T15:00:00Z,1673,29,Canada,37411038
2020-04-01T15:00:00Z,1059,13,Canada,37411038
2020-03-31T15:00:00Z,1112,7,Canada,37411038
2020-03-30T15:00:00Z,1169,28,Canada,37411038
2020-03-29T15:00:00Z,869,1,Canada,37411038
2020-03-28T15:00:00Z,711,7,Canada,37411038
2020-03-27T15:00:00Z,657,14,Canada,37411038
2020-03-26T15:00:00Z,633,4,Canada,37411038
2020-03-25T15:00:00Z,1426,8,Canada,37411038
2020-03-24T15:00:00Z,313,3,Canada,37411038
2020-03-23T15:00:00Z,216,4,Canada,37411038
2020-03-22T15:00:00Z,128,2,Canada,37411038
2020-03-21T15:00:00Z,331,6,Canada,37411038
2020-03-20T15:00:00Z,125,2,Canada,37411038
2020-03-19T15:00:00Z,156,1,Canada,37411038
2020-03-18T15:00:00Z,121,1,Canada,37411038
2020-03-17T15:00:00Z,145,4,Canada,37411038
2020-03-16T15:00:00Z,120,3,Canada,37411038
2020-03-15T15:00:00Z,60,0,Canada,37411038
2020-03-14T15:00:00Z,68,0,Canada,37411038
2020-03-13T15:00:00Z,38,0,Canada,37411038
2020-03-12T15:00:00Z,35,0,Canada,37411038
2020-03-11T15:00:00Z,10,0,Canada,37411038
2020-03-10T15:00:00Z,16,0,Canada,37411038
2020-03-09T15:00:00Z,15,1,Canada,37411038
2020-03-08T15:00:00Z,5,0,Canada,37411038
2020-03-07T15:00:00Z,6,0,Canada,37411038
2020-03-06T15:00:00Z,6,0,Canada,37411038
2020-03-05T15:00:00Z,12,0,Canada,37411038
2020-03-04T15:00:00Z,3,0,Canada,37411038
2020-03-03T15:00:00Z,3,0,Canada,37411038
2020-03-02T15:00:00Z,3,0,Canada,37411038
2020-03-01T15:00:00Z,4,0,Canada,37411038
2020-02-29T15:00:00Z,4,0,Canada,37411038
2020-02-28T15:00:00Z,2,0,Canada,37411038
2020-02-27T15:00:00Z,2,0,Canada,37411038
2020-02-26T15:00:00Z,1,0,Canada,37411038
2020-02-25T15:00:00Z,0,0,Canada,37411038
2020-02-24T15:00:00Z,2,0,Canada,37411038
2020-02-23T15:00:00Z,0,0,Canada,37411038
2020-02-22T15:00:00Z,0,0,Canada,37411038
2020-02-21T15:00:00Z,0,0,Canada,37411038
2020-02-20T15:00:00Z,1,0,Canada,37411038
2020-02-19T15:00:00Z,0,0,Canada,37411038
2020-02-18T15:00:00Z,0,0,Canada,37411038
2020-02-17T15:00:00Z,0,0,Canada,37411038
2020-02-16T15:00:00Z,0,0,Canada,37411038
2020-02-15T15:00:00Z,0,0,Canada,37411038
2020-02-14T15:00:00Z,1,0,Canada,37411038
2020-02-13T15:00:00Z,0,0,Canada,37411038
